,Galium aparine,
,Rubus fruticosus agg.,
,Glechoma hederacea,
,Salix alba,canopy
,Carex pendula,
,Stachys sylvatica,
,Angelica sylvestris,
,Ranunculus repens,
,Poa trivialis,
,S. x uplandicum,
quadrat,61,
waypoint,7,
grid_reference,TL6793832995,
photo_up,P6210069,
photo_down,P6210070,
wetness,1,
canopy,0,on arable reversion 
species,Anisantha sterilis,
,Vulpia myosuroides,
,Urtica dioica,
,Cirsium vulgare,
,Carduus crispus,
,Arrhenatherum elatius,
,Holcus lanatus,
,Taraxacum officinale agg.
,Sonchus asper,
,Geranium dissectum,
,Bromus racemosus,
,Epilobium sp.,
,Jacobaea vulgaris,
,Poa trivialis,
,Sisymbrium officinale,
,Galium aparine,
,Matricaria discoidea,
quadrat,60,
waypoint,8,
grid_reference,TL6790932994,
photo_up,P6210071,
photo_down,P6210072,
wetness,1,
canopy,0,arable reversion
species,Schedonorus arundinaceus,
,Leucanthemum vulgare,
,Ervum tetraspermum,
,Crataegus monogyna,
,Holcus lanatus,
,Festuca rubra,
,Dactylis glomerata,
,Arrhenatherum elatius,
,Bromus racemosus,
,Agrostis capillaris,
,Geranium dissectum,
,Plantago major,
,Acer campestre,
,Ranunculus repens,
,Sonchus asper,
,Hypochaeris radicata,
,Quercus robur,
,Jacobaea vulgaris,
,Cirsium arvense,
quadrat,10,
waypoint,9,
grid_reference,TL6791033024,
photo_up,P6210073,
photo_down,P6210074,
wetness,2,
canopy,15,
species,Rubus fruticosus agg.,
,Solanum dulcamara,
,Urtica dioica,
,Salix cinerea,
,Calystegia sepium,
,Juncus inflexus,
,Carex pendula,
,Filipendula ulmaria,
,Equisetum arvense,
,Carduus crispus,
,Galium aparine,
quadrat,41,
waypoint,11,
grid_reference,TL6790833082,
photo_up,P6210075,
photo_down,P6210076,
wetness,3.5,average by ditch and near beaver dam
canopy,10,
species,Urtica dioica,
,Silene dioica,
,Sambucus nigra,
,Galium aparine,
,Solanum dulcamara,
,Poa trivialis,
,Euonymus europaeus,
,Myosotis sylvatica,
,Mercurialis perennis,
quadrat,27,
waypoint,17,
grid_reference,TL6790933053,
photo_up,P6210077,
photo_down,P6210078,
wetness,2,
canopy,75,
species,Glechoma hederacea,bare ground and beaver feeding signs
,Urtica dioica,
,Poa trivialis,
,Adoxa moschatellina,
,Silene dioica,
,Galium aparine,
,Cardamine flexuosa,
,Crataegus monogyna,canopy
,Brachythecium rutabulum,
,Fissidens taxifolius var. taxifolius,
quadrat,30,
waypoint,13,
grid_reference,TL6787933054,
photo_up,P6210079,
photo_down,P6210080,
wetness,2,
canopy,2,arable reversion
species,Rubus fruticosus agg.,
,Galium aparine,
,Epilobium hirsutum,
,Heracleum sphondylium,
,Urtica dioica,
,Solanum dulcamara,
,Silene dioica,
quadrat,46,
waypoint,14,
grid_reference,TL6787533090,
photo_up,P6210081,
photo_down,P6210082,
wetness,2,
canopy,55,
species,Urtica dioica,
,Galium aparine,
,Glechoma hederacea,
,Stachys sylvatica,
,Poa trivialis,
,Myosotis sylvatica,
,Fraxinus excelsior,canopy
,Angelica sylvestris,
quadrat,58,
waypoint,15,
grid_reference,TL6784833119,
photo_up,P6210083,
photo_down,P6210084,
wetness,3,
canopy,65,
species,Carex acutiformis,
,Solanum dulcamara,
,Galium aparine,
,Epilobium hirsutum,
,Rubus fruticosus agg.,
,Myosotis sylvatica,
,Eupatorium cannabinum,
,Calystegia sepium,
quadrat,44,
waypoint,16,
grid_reference,TL6784833083,
photo_up,P6210085,
photo_down,P6210086,
wetness,1,
canopy,75,adjacent to young elm grove and open area
species,Carex pendula,
,Urtica dioica,
,Galium aparine,
,Silene dioica,
,Mercurialis perennis,
,Ulmus procera agg.,canopy
,Glechoma hederacea,
quadrat,6,
waypoint,10,taken next day
grid_reference,TL6775933148,
photo_up,P6210087,
photo_down,P6210088,
wetness,1,
canopy,15,
species,Urtica dioica,
,Galium aparine,
,Rumex obtusifolius,
,Arrhenatherum elatius,
,Poa trivialis,
,Bromus racemosus,
,Carduus crispus,
,Jacobaea vulgaris,
,Holcus lanatus,
,Dactylis glomerata,
,Crataegus monogyna,canopy
,Anisantha sterilis,
,Cerastium fontanum,
,Viola arvensis,
quadrat,23,
waypoint,17,
grid_reference,TL6772933157,
photo_up,P6210089,
photo_down,P6210090,
wetness,1,
canopy,25,
species,Arrhenatherum elatius,
,Galium aparine,
,Sambucus nigra,canopy
,Dactylis glomerata,
,Urtica dioica,
,Glechoma hederacea,
,Arctium minus,
,Ulmus procera agg.,
,Bromus racemosus,
,Rumex obtusifolius,
,Sisymbrium officinale,
,Holcus lanatus,
,Lapsana communis,
,Tripleurospermum inodorum,
,Anisantha sterilis,
quadrat,24,
waypoint,18,
grid_reference,TL6776033176,
photo_up,P6210091,
photo_down,P6210092,
wetness,1,
canopy,45,
species,Rubus fruticosus agg.,
,Urtica dioica,
,Carduus crispus,
,Galium aparine,
,Prunus spinosa,canopy
,Galium aparine,
,Rumex sanguineus,
,Cirsium vulgare,
,Silene dioica,
,Poa trivialis,
,Myosotis sylvatica,
,Ulmus procera agg.,
,Glechoma hederacea,
,Mercurialis perennis,
,Kindbergia praelonga,
quadrat,3,
waypoint,19,
grid_reference,TL6778833144,
photo_up,P6210093,
photo_down,P6210094,
wetness,1,
canopy,20,"edge of an open area, and near to Ash dieback"
species,Rubus fruticosus agg.,
,Galium aparine,
,Stachys sylvatica,
,Urtica dioica,
,Heracleum sphondylium,
,Carduus crispus,
,Holcus mollis,
,Poa trivialis,
,Silene dioica,
,Corylus avellana,
,Epilobium hirsutum,
,Mercurialis perennis,
,Juncus inflexus,
quadrat,54,
waypoint,20,
grid_reference,TL6781833113,
photo_up,P6210098,
photo_down,P6210099,
wetness,1,
canopy,0,
species,Rubus fruticosus agg.,
,Urtica dioica,
,Galium aparine,
,Silene dioica,
,Mercurialis perennis,
,Myosotis sylvatica,
,Galium aparine,
,Hypericum perforatum,
,Poa trivialis,
,Glechoma hederacea,
